,apple,aquarium_fish,baby,bear,beaver,bed,bee,beetle,bicycle,bottle,bowl,boy,bridge,bus,butterfly,camel,can,castle,caterpillar,cattle,chair,chimpanzee,clock,cloud,cockroach,couch,crab,crocodile,cup,dinosaur,dolphin,elephant,flatfish,forest,fox,girl,hamster,house,kangaroo,keyboard,lamp,lawn_mower,leopard,lion,lizard,lobster,man,maple_tree,motorcycle,mountain,mouse,mushroom,oak_tree,orange,orchid,otter,palm_tree,pear,pickup_truck,pine_tree,plain,plate,poppy,porcupine,possum,rabbit,raccoon,ray,road,rocket,rose,sea,seal,shark,shrew,skunk,skyscraper,snail,snake,spider,squirrel,streetcar,sunflower,sweet_pepper,table,tank,telephone,television,tiger,tractor,train,trout,tulip,turtle,wardrobe,whale,willow_tree,wolf,woman,worm
snail,0.6739511795003007,0.6309996406048323,0.6697660808909978,0.6343196649007771,0.47477696729979457,0.815155471272806,0.5767130709354731,0.4905371853052778,0.7610843022305673,0.7392724022910163,0.5641259890637962,0.6718709951989128,0.7383275386576529,0.7753382483366166,0.6142971231198886,0.6599934357158509,0.7365322318635628,0.7253742641868466,0.524642145005168,0.6934873959581603,0.8323822506267025,0.6581642489807684,0.7272234747185544,0.7214845929739575,0.6456183627190031,0.8146621219762897,0.5400635260985676,0.5233573274833485,0.717457522405268,0.5961040766092134,0.766033438091011,0.6607793783973064,0.5048392470654487,0.674058480272159,0.6580301290994178,0.6649415067106947,0.7254131552309533,0.6795339313985043,0.6065318328799909,0.8353034688180437,0.686317546256852,0.8055373568236367,0.6970911259073612,0.7541050835913232,0.515371595539503,0.5092826657694164,0.699387760999493,0.7463268286545168,0.7024234108774602,0.7348219759877991,0.5360195885977306,0.4887714639673799,0.7410346136257506,0.8090883874380977,0.8076027409778478,0.4414382987186716,0.7447865377135293,0.5293745855534683,0.7698068746829627,0.7006192940434423,0.707135446300799,0.6661067242648224,0.7696359955083081,0.5407663927194533,0.6299874228055384,0.558846711368737,0.6215654990229598,0.6115778977090839,0.7710480230458207,0.6932354808129497,0.7433597888164315,0.7288716729991126,0.47760245470858964,0.7494448261830049,0.4413923250184477,0.6401493591449499,0.7880358414405677,0.0,0.6010225825461948,0.5481392025116163,0.5053613979359428,0.7607900963230294,0.8300472763552106,0.7312266135800931,0.7312635843199775,0.6540067410561088,0.7685514512985997,0.7344909188632046,0.6468499245117831,0.7556099126318462,0.6998315884337216,0.6076812044071631,0.698910971352741,0.49592055145015856,0.7514121264958358,0.7778865335979006,0.6720942583567321,0.7240237983044192,0.676567994597454,0.6235352205761473
snake,0.7574184673112225,0.7345069284565428,0.7777822601637154,0.7221627735714639,0.5936744009115119,0.8863228035564276,0.7090598015353485,0.6294392423317533,0.7149165229230281,0.8193086490063941,0.6666536405106225,0.7718899475078462,0.7902263049778826,0.8234724594460748,0.6547113671814473,0.7183219996851035,0.7909458360403858,0.724687074207423,0.49931189439571866,0.7882001449595044,0.8866411797751661,0.7006151349118993,0.7152225492025399,0.7805098783435557,0.7440854364105027,0.8077605393366145,0.5548237329823454,0.5455044310094006,0.7799727536537572,0.6020254597951036,0.7664724210082332,0.7140722393282644,0.6428102899421158,0.7415637631933074,0.7114621564166886,0.7759951059361981,0.6904609459967713,0.768630260265063,0.6481872939519617,0.8737351070453501,0.7654200013114334,0.8375335164380955,0.6645889054964094,0.7108100200954466,0.40824639712565214,0.5112786977674596,0.7611165488725273,0.7996578627336506,0.7406168928751896,0.800326170391701,0.5528484866035146,0.6786276589536291,0.7859061556132424,0.8223025416068487,0.8568500105664939,0.552588299792346,0.7752334189773351,0.722792980251311,0.7887874445669844,0.7472758334893321,0.7618648901382548,0.7190830181410665,0.8304092398333762,0.6461857677989633,0.6156581290556263,0.6396973603376458,0.6441715718813836,0.6561499051063623,0.8230883295516405,0.8053029183459037,0.820435123054601,0.806115198885077,0.6405393001925862,0.7381439802998986,0.5295029409236716,0.6500773605765892,0.8458408615838799,0.6010225825461948,0.0,0.6606718172298063,0.5707198858192206,0.8330600362897804,0.8510983646245214,0.7243503633026713,0.8270337904250205,0.7609865133718194,0.7438935347154292,0.7856141224236799,0.6672446926805984,0.8182968616806101,0.8023791283067722,0.6384383509959698,0.812167072111257,0.6163268131643567,0.8261758731586262,0.7876524003203967,0.7481519835159209,0.7042055883206224,0.7536166372968416,0.2756971899962475
spider,0.8072979649400458,0.701632809585596,0.7271274341631015,0.6811926431000473,0.5953303115351134,0.8342644377232109,0.4339351327047526,0.34406620961220935,0.6648814522615357,0.7406243283831184,0.6779361803375705,0.6637456323740138,0.7190065651352072,0.7568912509026098,0.5343559633883659,0.6675553975698989,0.7401759599922125,0.6965772699675854,0.5301529174919217,0.65328318778062,0.8042159525873978,0.7337920678075402,0.7033850657989932,0.6653115248218313,0.4460683230033372,0.801643928227146,0.3239700776525207,0.5873129784210496,0.7466437975612359,0.6136937136019465,0.7020018501563223,0.6958453247607195,0.5703338738754531,0.6211318526264595,0.6603961127533807,0.6642500785093851,0.7106441840493474,0.6830299218477058,0.5622217699968142,0.8299720806145773,0.6837690539020604,0.7588721635101943,0.6671565226112992,0.7403328268836574,0.4907808793883356,0.4059154143216621,0.6397593657500756,0.6971586238784651,0.7197438024398166,0.685698793787648,0.5713390001296049,0.7364320733833751,0.6944620587861257,0.837701538869755,0.7352652703475167,0.5306957192399495,0.6543681059943566,0.7268354206781158,0.7520106034193362,0.6562165640763964,0.66071578443418,0.723885543602278,0.8231496566455789,0.6487183939253744,0.6482154269493545,0.5442301284490483,0.6619114356371751,0.6198917552465024,0.7136704448710711,0.7049427628295488,0.8014005695404933,0.695210256276765,0.6059751792899386,0.6768110129377444,0.5474111094057279,0.64770531517197,0.7529235885475349,0.5481392025116163,0.6606718172298063,0.0,0.5542311913077727,0.7391000466728799,0.8163525962906608,0.8655919547534227,0.7259338081884472,0.6979640589631328,0.7760342740475111,0.7055971254980916,0.6509403261337768,0.715412559530558,0.6778265038181135,0.6603914735686967,0.7670242061642297,0.5561198390980602,0.7608888750160951,0.7134936632096167,0.6372422506312121,0.6760358359181011,0.6759951041513487,0.5664006681700317
squirrel,0.8191033992499395,0.6028872776444962,0.6298645024826388,0.3781368352949439,0.23859839545571326,0.7874300578913985,0.5705786306895544,0.5986523544193745,0.7172805934333684,0.7236103869135386,0.6289644760761348,0.588957440377305,0.6313335866012274,0.7101273072230054,0.549217223413266,0.5084259458189233,0.7142639485523786,0.6036791950039355,0.521293547552662,0.5606004460348002,0.7948369687171651,0.5350043539869003,0.7240204998097202,0.667872773181537,0.7478457447804043,0.7416380082851948,0.5412908972502238,0.35023050600113426,0.7764732860480523,0.4336604544497523,0.6655250400292705,0.5671258129006906,0.4473875366917258,0.5522792370722286,0.3478276016001627,0.5761712076649839,0.3422077823317897,0.589435144510311,0.27023196768688684,0.8478602731218658,0.6929923363173495,0.7580202173446318,0.33762520826342546,0.45663771626146255,0.3887243456437245,0.5051349683293752,0.5826708282305626,0.638168154108401,0.689081020611002,0.7076207759861534,0.21527346309664264,0.5912718022608716,0.6397322205274019,0.8163923704224796,0.7472270311089335,0.2824453433968558,0.7151496088171886,0.683813449321438,0.6737494653822732,0.5850628323564153,0.6524089924053086,0.7155027588749194,0.7630572158548111,0.3014681938892868,0.31760342945234177,0.20961971476846364,0.34973434715985974,0.5795278693198538,0.7191493307118602,0.679623580022723,0.7119305288146445,0.6922712083486708,0.3544783416262063,0.6761955444123573,0.23810323841490055,0.46731494112414307,0.7100579771766291,0.5053613979359428,0.5707198858192206,0.5542311913077727,0.0,0.7269632220225086,0.8243549318097826,0.8053060035810401,0.7343234809204715,0.6337085932247334,0.7641192867261163,0.7056367430896875,0.37245165461867147,0.6781366644057636,0.6654980720494967,0.5387976514753725,0.7347851951820572,0.5331387658260403,0.7526146834642586,0.6959158585726356,0.5698239644965363,0.3838261451224957,0.5984856328146857,0.6497851319177572
streetcar,0.8069610740505118,0.829919201313194,0.7397318188459427,0.7375886204092663,0.7220853857205722,0.7313101768811207,0.7347963662382863,0.7094592799336592,0.7422966290823854,0.7360777282938484,0.7369143454924137,0.6675650261867301,0.4898860148598507,0.18329876789755473,0.7185804454951776,0.6890237047537089,0.7079093911578977,0.5311154732296574,0.7531193098453215,0.6825525341835761,0.8645334181305802,0.7568314382554019,0.8279138911045716,0.6714588964864425,0.7976909704874171,0.757832691122578,0.7338238554603791,0.7048468682528038,0.7849022551406782,0.7100142639198557,0.8398826554483521,0.6756984956274696,0.7163283962921799,0.5866541482612723,0.8105588203058337,0.6655752284083916,0.8048303508333878,0.45897117163754486,0.710891819848138,0.753226276964527,0.729232798699488,0.7178656333831486,0.7845487219482308,0.8055050380482192,0.7342938487449386,0.7247147767783859,0.6557062796884494,0.5463535562343136,0.7477561683074627,0.6783037480242193,0.7458425687626868,0.8062676743430697,0.5370053490702451,0.8800172947412535,0.8091341917191436,0.7049448437154898,0.6675081338209663,0.7721467899609868,0.47897546794685597,0.5541798330539816,0.6411028543585922,0.7996240195941773,0.7943625560608507,0.7116695075459438,0.7398117413515086,0.6855882162071276,0.7341609769053338,0.7910047738230643,0.5409824063839916,0.7149526182580548,0.8164497682010544,0.6899962479625155,0.7263525106122029,0.8037945693139849,0.7163258621731008,0.7119393223979396,0.5851747943848336,0.7607900963230294,0.8330600362897804,0.7391000466728799,0.7269632220225086,0.0,0.8247222645928668,0.7852869955033055,0.7204207613575299,0.5393885065089403,0.7571406034975046,0.6362425595614425,0.7846533570802124,0.5126511300377073,0.19608666917290352,0.8045714266182158,0.7460595365285546,0.7559595147173809,0.721333780422734,0.8184543592181547,0.5268347031829439,0.7759532561031566,0.7201287016245077,0.8372291204083848
sunflower,0.7535195593716641,0.7803173720792063,0.8597114890596917,0.8152330570853945,0.7932033806220327,0.9232362378544678,0.6234935897190917,0.7846146166043209,0.8697384435523461,0.8446402287341483,0.7973098880612891,0.8248116900458285,0.8718157900558492,0.8267130471999955,0.709631247104396,0.8140306138362776,0.8533839247566407,0.7960276749239816,0.7265893174773714,0.7975775598279586,0.8959332536142879,0.8872130224052971,0.8629453208846662,0.7518152528403683,0.7710541174773484,0.9021005698536493,0.7952656933707836,0.8108268764078068,0.90325173572417,0.7966311392804795,0.9003941425220505,0.8264338149193942,0.8016975313278185,0.7725938590837649,0.810817571004133,0.8109779648518323,0.8427306749030186,0.8023286475126677,0.8291552947059232,0.9151217651351518,0.8722453886940702,0.9015718631477467,0.859909825539684,0.8034159626240317,0.8091684716739218,0.782007174030523,0.8528947525591366,0.7723303490257581,0.8722562903227967,0.7758441762439657,0.8331551320759243,0.8020489912518793,0.8020421849348298,0.7365444848094721,0.8765451946927274,0.8071295026610463,0.7367088533542849,0.7693757926890974,0.8418319645473256,0.7829125873155667,0.7289577076572131,0.8169625148386788,0.5307352626391568,0.7992086770536566,0.8809960922856308,0.8169298887487113,0.8283614828787567,0.8630083817686633,0.8237724074174522,0.8544094628057667,0.7358196895396528,0.790304456288552,0.811725176518955,0.8652756255118204,0.8040771908483547,0.8265361799415649,0.8496738511815581,0.8300472763552106,0.8510983646245214,0.8163525962906608,0.8243549318097826,0.8247222645928668,0.0,0.6778463880554915,0.8678158905943991,0.8506616301133502,0.8850053803945055,0.8328024577113595,0.8230362339580328,0.7923556599336752,0.7948201374602542,0.8347253834475152,0.6860096275289356,0.8383473577812428,0.8719605751252343,0.8716343763449697,0.7645415851437262,0.88406094112014,0.8213166829796572,0.8609693366059127
sweet_pepper,0.39618722336299883,0.7849676408606368,0.8100296697793419,0.8330853836168627,0.795322172664406,0.9080909319374353,0.791481816306928,0.6732260991109438,0.8490001959335766,0.7468431452646305,0.664544703569876,0.7744791420144519,0.8781368104500046,0.8132556554241008,0.7649033907588652,0.8374680111472856,0.7445439483348553,0.8304138427241627,0.7318164184948737,0.7917000123508386,0.8817625495764547,0.7607376616511115,0.7705826230891525,0.8440702748670071,0.8005987479074289,0.8295093076087494,0.7238117059872875,0.8288023892598858,0.8027860679167838,0.7624382018472914,0.9060133782691142,0.773623539507024,0.7636475609235893,0.8478687126624231,0.7945535790668053,0.7675254346385209,0.753362221010658,0.8353138301505749,0.8307952555951246,0.8397319216019729,0.7776920003888357,0.7713217253656465,0.8160812196589555,0.776597213863266,0.7709025320101519,0.5792049438994968,0.7926189362459394,0.8027607554024878,0.7776914172460122,0.8858003968489196,0.7323408874535584,0.7840585473880852,0.8364053719990808,0.5859875104866084,0.8216460072400954,0.7935967199893482,0.823741610188674,0.46771223659120353,0.8079853802928638,0.8293604991528314,0.8334604505373313,0.7494926274537892,0.6472427312294329,0.8125071189842902,0.7951957076380899,0.7455759226085332,0.8086168276155707,0.7644753246435345,0.8747767493201977,0.8880536798191315,0.6752871330302082,0.8489156286689964,0.8268006588044388,0.8371038800505647,0.7760136502513086,0.8086500425710188,0.8655166599833374,0.7312266135800931,0.7243503633026713,0.8655919547534227,0.8053060035810401,0.7852869955033055,0.6778463880554915,0.0,0.7904861409680577,0.8261370578989511,0.8346553251572507,0.8243986530090986,0.7511190236696521,0.7897556842221607,0.774782881390201,0.8031968215042133,0.6096139756274721,0.8467692379910094,0.8753706119158984,0.876231297111395,0.804786651937625,0.8487530776867183,0.7545462763754089,0.7367823691582807
table,0.783537783821837,0.7951448653661748,0.6766846234642948,0.7285139396310722,0.7287960100329336,0.42779792997774024,0.7387700963204886,0.7279728668513095,0.6661401459007301,0.642665565975028,0.5533136130036113,0.615043571463629,0.6339843157354093,0.7098959136026061,0.7758198130892497,0.7097523494560858,0.6810075451471467,0.6929026837890244,0.7703279513286101,0.734506184326222,0.4467778883843122,0.7948828385374216,0.7068486884381009,0.7575942549489082,0.7969158153274454,0.4481878395029987,0.6563526102837679,0.6915831907004866,0.5663339936851047,0.640147663978299,0.8310546820557416,0.7306844965476706,0.6569809071755154,0.6370130864831112,0.7140799208569957,0.6291019987350811,0.8152234642629508,0.5868240108587628,0.7300753384480332,0.7941209843705271,0.4625847929348671,0.7511262543705586,0.7664367011302732,0.7773691117065507,0.6682545872536747,0.6057148211097223,0.6117356214141303,0.6451061865027293,0.7358547176988404,0.7779231597852831,0.7648105897113295,0.7278054655776125,0.6439926719439385,0.8254475307217911,0.8159489357130221,0.6893803439557791,0.7290812162797622,0.712314056265664,0.6575036481965582,0.6333637485701751,0.6879474412549375,0.6414859152774863,0.8266704669803149,0.7557937189763602,0.7608170321065105,0.7204481853012332,0.7289292600009191,0.7224527974603653,0.7452467718668514,0.7507641026384447,0.7838695563310449,0.6996502344152526,0.7301865865857191,0.7913574188375888,0.746405072812323,0.7526207466310483,0.7293510356026444,0.7312635843199775,0.8270337904250205,0.7259338081884472,0.7343234809204715,0.7204207613575299,0.8678158905943991,0.7904861409680577,0.0,0.6818554106258454,0.7324771464628281,0.535736391832392,0.7424177439477919,0.7099697087707851,0.7280759725918742,0.7325569990371711,0.791084425361344,0.7144140525941853,0.44010926117272275,0.8120165376899109,0.6352276809645756,0.7498921261585761,0.6363929765593751,0.8047941575838047
tank,0.7981932780377994,0.8117891765233908,0.687992333211774,0.6023270733964489,0.5989879177245304,0.7433160013725133,0.6867872815134033,0.6666950031059056,0.7099622419486485,0.7259295395311409,0.6694662448637619,0.6275731591261826,0.483684166094161,0.5355335152519184,0.6938144138149835,0.5534659681331813,0.7852138465144456,0.5440462850049768,0.6685590261998108,0.6468321806014146,0.8343667019463004,0.6718413771226073,0.7659935684487829,0.5932609238059032,0.8303653220255227,0.6737661189976709,0.6385782625530678,0.4902263635552778,0.7815585270544114,0.5647760060394659,0.7977276366765667,0.6053656231467364,0.5543356763691341,0.5149941280696114,0.746635028768811,0.6235812027163594,0.7457991890443523,0.5112224448258375,0.661934909607957,0.7359304445208454,0.6380285438225889,0.6301237247933231,0.6678145661966144,0.7084105432202135,0.6137318159964522,0.6009212352816651,0.597605504505359,0.5495951970580049,0.6111385639230706,0.6425991363255741,0.6625913014303694,0.749850909164151,0.515243628665428,0.8737948783634519,0.8351592937590926,0.5559279301756713,0.6016090462120116,0.7037701155602089,0.482516954337455,0.48661235366749567,0.5383364308279892,0.7533112336635687,0.824730648491071,0.6342277798833067,0.6800925386755823,0.6304975495032599,0.6678778763926236,0.6485232684032738,0.631368918261916,0.45764779660337707,0.7663594474377982,0.6538633511121725,0.5715925131969952,0.7374117418514818,0.6196904386656132,0.614552598414044,0.5627238429309689,0.6540067410561088,0.7609865133718194,0.6979640589631328,0.6337085932247334,0.5393885065089403,0.8506616301133502,0.8261370578989511,0.6818554106258454,0.0,0.7281539155704975,0.6513694240518901,0.7348709689567056,0.41713503264249296,0.4329149834013244,0.7223010498250402,0.8160280520433125,0.5987180394103719,0.7876392055542275,0.7633648219577287,0.4791043850470027,0.6842075432204546,0.6475683060331261,0.766641743400805
telephone,0.7945305822996547,0.8570257413283126,0.7961378538401109,0.7489226126465008,0.7666052571247564,0.7164758730395787,0.7969817323216757,0.6937965196487479,0.8120498279052056,0.7573394715746178,0.7422427158483759,0.7480739563466821,0.7465600088368192,0.7173375993658704,0.8466283167044657,0.7612562294935628,0.7142090573589936,0.7676441396067517,0.8415676144493756,0.8131173719594715,0.7211123273255078,0.7738175610904565,0.6286600452905092,0.8386166127541272,0.6793665401591527,0.7690653765546883,0.7307784025826741,0.7725664447173268,0.7844691377495228,0.7443942610197147,0.7767607223324,0.8004169292517057,0.7376119070586129,0.8353547592737776,0.7929875529801054,0.7508388001808987,0.7930754662930974,0.7889500450681446,0.7551277957985432,0.5362905138977154,0.6032981694906585,0.6248133853881691,0.7836651718820399,0.7664025202081086,0.7458096271343169,0.7400587593524308,0.7459124886545132,0.8230636055012996,0.7532750910240853,0.8452467248123681,0.7235196227507749,0.8950615115876113,0.7902721309250119,0.8316330231693062,0.9219618061262749,0.7357749354804535,0.8309628359214323,0.7410186461630901,0.8000019225421087,0.805731580470784,0.8211398377982322,0.7535694005915714,0.8941380243937931,0.8184638116081879,0.7725403954648697,0.7585619387907213,0.778665778106931,0.7785767491609021,0.8866173469151953,0.8277971969962318,0.8566805596818388,0.8423458263820661,0.7433431436269828,0.7750307546176854,0.7764516357812022,0.8457916224485373,0.7809855774326537,0.7685514512985997,0.7438935347154292,0.7760342740475111,0.7641192867261163,0.7571406034975046,0.8850053803945055,0.8346553251572507,0.7324771464628281,0.7281539155704975,0.0,0.5008681595670122,0.7826964042070333,0.754236153798412,0.7734210587406086,0.7693091830785566,0.8501732409260354,0.6875461910002336,0.7067041081425078,0.7360290919521699,0.8022090849471941,0.7560942742471626,0.7059372976594025,0.7609786118587776
television,0.7590212811413656,0.80665422108093,0.6712610918854296,0.7274135587288819,0.7134505626944947,0.6289962139656391,0.7750541223151728,0.7179028895400464,0.7585287679468427,0.6594040917258316,0.6414222988699433,0.5836620604290936,0.6306094279868499,0.60601439060412,0.7419090909724687,0.7177438491274504,0.6484975313367177,0.6920404335261849,0.7685944497278369,0.7592641823136043,0.6739495026044019,0.7634722440881623,0.5594042948665243,0.6806094476425975,0.7749078105746204,0.5463473299568543,0.6915184745620528,0.6846681081968652,0.6758800835744367,0.6747752592536156,0.7980698392429445,0.7456685002528289,0.6426729026390978,0.6595625650815375,0.7707510035200897,0.5924310185431161,0.8275445788538842,0.6259278606879679,0.7252052567632439,0.6159540598034859,0.5044926985729927,0.7206739391469051,0.7671265542975501,0.739605592540665,0.7002764452173638,0.6504714954178092,0.5390919091726655,0.6897262451201356,0.7598317832777891,0.7343593778928014,0.7437542161899223,0.7949663028609624,0.6800790371085973,0.8195090950183713,0.8641511137084361,0.6664745597528183,0.7170604144276442,0.7533113471403683,0.6604929402632109,0.6588957010357661,0.6739713869331329,0.687703228134722,0.8477982487324284,0.7477135334759735,0.7736206119702546,0.6831479066059138,0.7402721614152654,0.740831348332218,0.7506563196638724,0.7055415804103161,0.8371050851926254,0.6807122634180909,0.6824713989762564,0.7744340412069304,0.7199360646044853,0.7614655132428927,0.6485001116133258,0.7344909188632046,0.7856141224236799,0.7055971254980916,0.7056367430896875,0.6362425595614425,0.8328024577113595,0.8243986530090986,0.535736391832392,0.6513694240518901,0.5008681595670122,0.0,0.7684035327580963,0.7004716314336303,0.6848816356733808,0.71701126499298,0.8067917518015114,0.7171928806026915,0.44212955415292243,0.7575239655460824,0.6592019248561296,0.7317495899455185,0.5737401399997848,0.7636307496306368
tiger,0.8286740554315398,0.7044473391167494,0.7476744412608629,0.49148951757944537,0.46709166096766064,0.8261904083277253,0.6322478900838094,0.6690761374993037,0.799433024731522,0.7580954678465324,0.6951985592773662,0.6931470848860618,0.7239486254180711,0.7754545232391619,0.6041754261572432,0.5888228539384317,0.7297906276129764,0.7102477487483188,0.6615677376062927,0.5323949625993334,0.8092339273567499,0.636212786469962,0.7558301018455226,0.7478757909705135,0.7684414455413153,0.7575214545884129,0.5485968468247815,0.4992196260499141,0.8084897505724691,0.5306836964917343,0.799973860885894,0.6457589997082549,0.6326205012561101,0.6450358114356706,0.26894211649951927,0.6856219737464796,0.5108297082316967,0.7179357932642816,0.398405157901636,0.8398023717227614,0.7652098488328246,0.8300598869000402,0.17919550016174046,0.24155928772514756,0.5608395843161227,0.5306702735953568,0.662644487427603,0.7114914739909555,0.7158896721973215,0.7782010907586925,0.4892020587830135,0.717272024409759,0.749436055070624,0.8259366351709303,0.863550667768281,0.5002785352057841,0.7612819782168503,0.767676831891825,0.7595031988946886,0.6831914795647389,0.7241265087390627,0.7348001818769105,0.7686973282342098,0.5570225706997041,0.5260370871273511,0.48154563087621394,0.41222477359525445,0.6781077057323285,0.7796922411646213,0.7645379146723636,0.7436239535501356,0.7806978524550201,0.5722366675475641,0.74025184841552,0.527685640811149,0.6342071083070537,0.7878494512801747,0.6468499245117831,0.6672446926805984,0.6509403261337768,0.37245165461867147,0.7846533570802124,0.8230362339580328,0.7511190236696521,0.7424177439477919,0.7348709689567056,0.7826964042070333,0.7684035327580963,0.0,0.7212855670536249,0.7176429824025649,0.7031592252964097,0.7694044032480454,0.6488108346230763,0.7788369004505777,0.7881170777545806,0.6932451636968149,0.3742990953044959,0.6552599333552318,0.7630384025753808
tractor,0.7993845518038663,0.8152750171254426,0.7212363042638836,0.7023954843948855,0.6948619270921765,0.7250186494522985,0.7126532976077478,0.6909722096680972,0.6822768628735041,0.7301877271563533,0.7610820340888593,0.6751886818280739,0.5688783616100248,0.47611009442868435,0.7370830306632761,0.6032455905910685,0.7583185640722947,0.5979305579791425,0.7358000234945592,0.6590204276637583,0.7850797994181782,0.735130053702918,0.8001375876720427,0.6901142646409288,0.8086300755906937,0.6839455777170169,0.6806819689801547,0.6836484607631382,0.8500577143407386,0.6742738945133093,0.8580849972282958,0.6697692620959431,0.6740715290811226,0.5999106951799664,0.7764443926270055,0.6913623318962454,0.7767225536414801,0.5683699168963194,0.6926463287897562,0.7954586268426859,0.7096803087289294,0.4315939142323444,0.7387576490257133,0.7662050028058174,0.6984498899194282,0.6528190389379884,0.6886680628355129,0.6054955193957816,0.506818912784793,0.702669668212355,0.7285333254573322,0.7942835597360451,0.5765500749498798,0.8625372698460114,0.8908507588902761,0.6864353551702603,0.6547937891743895,0.7689733362480621,0.45749548597513623,0.5694112591126662,0.5870991165481323,0.8051945753392568,0.8053177653981867,0.7261554859726969,0.756035302096142,0.6760952391887622,0.7467609506660198,0.7829330688564132,0.6850962281592524,0.6286236250805795,0.838863520988127,0.7449099147440446,0.7251634152703831,0.8518126474092451,0.7211269774372568,0.7197423691613016,0.6806528279340709,0.7556099126318462,0.8182968616806101,0.715412559530558,0.6781366644057636,0.5126511300377073,0.7923556599336752,0.7897556842221607,0.7099697087707851,0.41713503264249296,0.754236153798412,0.7004716314336303,0.7212855670536249,0.0,0.4243741414253892,0.7936633430658433,0.7943107294925835,0.7552682520467632,0.7371604331514958,0.850277863456264,0.5825698917716495,0.7576471059472587,0.7739100160499519,0.8330020618823002
train,0.7781876992915344,0.7608434485789137,0.7269705209166506,0.6326584501628736,0.624414251592911,0.7382803171998009,0.6529693904074714,0.6321260194417389,0.7255224348489593,0.7468579072570093,0.7129118336107285,0.6496835746125917,0.38822802393771483,0.3497453191886307,0.6485599487648404,0.609184663048645,0.7214535036958212,0.4881129554212288,0.6726714812047864,0.614839544162425,0.9100956533570502,0.709604835678312,0.8327963943471381,0.557749338643816,0.7549706179303091,0.7209443894199027,0.6833207095909943,0.6119099206720249,0.7986077885000791,0.6661676821779263,0.8077123156988415,0.5983502401935084,0.6359164321300588,0.4795827602637224,0.7459791053465087,0.6438514831617814,0.7513076110734798,0.4409739758324217,0.6805395126692892,0.7119290490172613,0.7243948729903189,0.6568825638559252,0.7377984570316305,0.7532786493592316,0.6833382286661387,0.6464293819305278,0.61186766930387,0.5113921098741019,0.6757486505565149,0.5315095606883422,0.682984325463096,0.7706728467152575,0.49682540212059234,0.8200352854241004,0.8162742565756269,0.6132879671355123,0.6416810333108094,0.745402540211796,0.48883123869201917,0.488260987858951,0.46800219257634834,0.7756398083273952,0.7759854135900227,0.6517854070886898,0.6778879220365688,0.6313506360382906,0.6724387627901152,0.7316666493148262,0.3892694146800898,0.5985877637490127,0.7884578118704471,0.5851903657453683,0.6228038271641134,0.7739593741995975,0.6341488692317221,0.6163113110782176,0.5188804393602916,0.6998315884337216,0.8023791283067722,0.6778265038181135,0.6654980720494967,0.19608666917290352,0.7948201374602542,0.774782881390201,0.7280759725918742,0.4329149834013244,0.7734210587406086,0.6848816356733808,0.7176429824025649,0.4243741414253892,0.0,0.7458853220876225,0.7504602577671734,0.7055403672399674,0.7452550871635237,0.7606226255970004,0.45890341171840043,0.7198550108231383,0.6911340327045843,0.8002920786854761
trout,0.7787101511889498,0.27831214851351993,0.7217619516380522,0.6943365603439438,0.5641613287877352,0.7716602233849401,0.6768355005767426,0.568207298051598,0.7199976614195993,0.7216717988389408,0.6614512426669953,0.6675841564354262,0.7020352427490361,0.7804494595399172,0.6321508440382941,0.7316220548904313,0.7135067742590555,0.7347762386530448,0.6076864037153253,0.7564840521142281,0.775498472475926,0.7597391551488896,0.71057506835944,0.7025614195735833,0.6191904614776403,0.7522353954385765,0.5811048706232628,0.4896419938472689,0.7561966053944479,0.536547208520628,0.487455116472318,0.7386648912147122,0.29548321820498824,0.669463063390124,0.6951722540133596,0.6893007140693481,0.7186315166084903,0.684697536722306,0.6268467385569637,0.8270121111555861,0.6888289495185815,0.7689719728263622,0.6855870739149729,0.735078968048324,0.46843031591567086,0.49443618274144774,0.6744670814889165,0.7673279023020952,0.7163624550163012,0.77719694672599,0.52912415729802,0.6883679763878813,0.7748908716167608,0.835716855314313,0.7725225552254973,0.5170656038623551,0.7553211882118402,0.6855694776296999,0.7136996824887702,0.7090103648390242,0.7374767003986804,0.6760528627342829,0.7960398068898331,0.6418718332188649,0.6124358331050372,0.5814203620178726,0.6346737370481199,0.5005604229154121,0.8275359502969424,0.7185051278757424,0.7797926489825686,0.7257162267365999,0.5496473520773926,0.40994870722088406,0.4926226571010579,0.6491315986608632,0.8003604442881319,0.6076812044071631,0.6384383509959698,0.6603914735686967,0.5387976514753725,0.8045714266182158,0.8347253834475152,0.8031968215042133,0.7325569990371711,0.7223010498250402,0.7693091830785566,0.71701126499298,0.7031592252964097,0.7936633430658433,0.7458853220876225,0.0,0.7772393796768922,0.5007004157509993,0.8058514293211925,0.548418364307852,0.7002500153012612,0.6394919478695456,0.719189573810094,0.6307490098157678
