pair_id,class_u,class_v,superclass_u,superclass_v,same_superclass,d_perc,d_sem,quadrant
4197,plain,tiger,large_natural_outdoor_scenes,large_carnivores,False,0.724127,0.5,Q3
4198,plain,tractor,large_natural_outdoor_scenes,vehicles_2,False,0.587099,0.6,Q1
4199,plain,train,large_natural_outdoor_scenes,vehicles_1,False,0.468002,0.571429,Q1
4200,plain,trout,large_natural_outdoor_scenes,fish,False,0.737477,0.666667,Q2
4201,plain,tulip,large_natural_outdoor_scenes,flowers,False,0.752486,0.625,Q2
4202,plain,turtle,large_natural_outdoor_scenes,reptiles,False,0.699955,0.6,Q1
4203,plain,wardrobe,large_natural_outdoor_scenes,household_furniture,False,0.734226,0.571429,Q3
4204,plain,whale,large_natural_outdoor_scenes,aquatic_mammals,False,0.689221,0.538462,Q1
4205,plain,willow_tree,large_natural_outdoor_scenes,trees,False,0.274118,0.625,Q4
4206,plain,wolf,large_natural_outdoor_scenes,large_carnivores,False,0.725801,0.684211,Q2
4207,plain,woman,large_natural_outdoor_scenes,people,False,0.641965,0.538462,Q1
4208,plain,worm,large_natural_outdoor_scenes,non_insect_invertebrates,False,0.706222,0.571429,Q1
4209,plate,poppy,food_containers,flowers,False,0.718778,0.636364,Q2
4210,plate,porcupine,food_containers,medium_mammals,False,0.710384,0.652174,Q4
4211,plate,possum,food_containers,medium_mammals,False,0.719743,0.652174,Q2
4212,plate,rabbit,food_containers,small_mammals,False,0.68207,0.666667,Q4
4213,plate,raccoon,food_containers,medium_mammals,False,0.733511,0.8,Q2
4214,plate,ray,food_containers,fish,False,0.683188,0.888889,Q4
4215,plate,road,food_containers,large_man_made_outdoor_things,False,0.824232,0.411765,Q3
4216,plate,rocket,food_containers,vehicles_2,False,0.756825,0.473684,Q3
4217,plate,rose,food_containers,flowers,False,0.695093,0.619048,Q4
4218,plate,sea,food_containers,large_natural_outdoor_scenes,False,0.763171,0.733333,Q2
4219,plate,seal,food_containers,aquatic_mammals,False,0.703709,0.666667,Q4
4220,plate,shark,food_containers,fish,False,0.792388,0.666667,Q2
4221,plate,shrew,food_containers,small_mammals,False,0.678549,0.619048,Q4
4222,plate,skunk,food_containers,medium_mammals,False,0.725929,0.6,Q3
4223,plate,skyscraper,food_containers,large_man_made_outdoor_things,False,0.812361,0.444444,Q3
4224,plate,snail,food_containers,non_insect_invertebrates,False,0.666107,0.619048,Q4
4225,plate,snake,food_containers,reptiles,False,0.719083,0.636364,Q2
4226,plate,spider,food_containers,non_insect_invertebrates,False,0.723886,0.619048,Q2
4227,plate,squirrel,food_containers,small_mammals,False,0.715503,0.652174,Q2
4228,plate,streetcar,food_containers,vehicles_2,False,0.799624,0.5,Q3
4229,plate,sunflower,food_containers,flowers,False,0.816963,0.636364,Q2
4230,plate,sweet_pepper,food_containers,fruit_and_vegetables,False,0.749493,0.8,Q2
4231,plate,table,food_containers,household_furniture,False,0.641486,0.875,Q4
4232,plate,tank,food_containers,vehicles_2,False,0.753311,0.5,Q3
4233,plate,telephone,food_containers,household_electrical_devices,False,0.753569,0.473684,Q3
4234,plate,television,food_containers,household_electrical_devices,False,0.687703,0.5,Q1
4235,plate,tiger,food_containers,large_carnivores,False,0.7348,0.555556,Q3
4236,plate,tractor,food_containers,vehicles_2,False,0.805195,0.5,Q3
4237,plate,train,food_containers,vehicles_1,False,0.77564,0.473684,Q3
4238,plate,trout,food_containers,fish,False,0.676053,0.764706,Q4
4239,plate,tulip,food_containers,flowers,False,0.76764,0.619048,Q2
4240,plate,turtle,food_containers,reptiles,False,0.709341,0.5,Q1
4241,plate,wardrobe,food_containers,household_furniture,False,0.744902,0.473684,Q3
4242,plate,whale,food_containers,aquatic_mammals,False,0.820422,0.578947,Q3
4243,plate,willow_tree,food_containers,trees,False,0.733511,0.619048,Q2
4244,plate,wolf,food_containers,large_carnivores,False,0.738588,0.666667,Q2
4245,plate,woman,food_containers,people,False,0.71822,0.578947,Q3
4246,plate,worm,food_containers,non_insect_invertebrates,False,0.640717,0.578947,Q1
4247,poppy,porcupine,flowers,medium_mammals,False,0.732118,0.52,Q3
4248,poppy,possum,flowers,medium_mammals,False,0.801398,0.52,Q3
4249,poppy,rabbit,flowers,small_mammals,False,0.735143,0.538462,Q3
4250,poppy,raccoon,flowers,medium_mammals,False,0.820472,0.818182,Q2
4251,poppy,ray,flowers,fish,False,0.752426,0.9,Q2
4252,poppy,road,flowers,large_man_made_outdoor_things,False,0.852103,0.578947,Q3
4253,poppy,rocket,flowers,vehicles_2,False,0.868947,0.619048,Q2
4254,poppy,rose,flowers,flowers,True,0.3634,0.304348,Q1
4255,poppy,sea,flowers,large_natural_outdoor_scenes,False,0.811869,0.764706,Q2
4256,poppy,seal,flowers,aquatic_mammals,False,0.796781,0.538462,Q3
4257,poppy,shark,flowers,fish,False,0.868916,0.538462,Q3
4258,poppy,shrew,flowers,small_mammals,False,0.718447,0.478261,Q3
4259,poppy,skunk,flowers,medium_mammals,False,0.786711,0.454545,Q3
4260,poppy,skyscraper,flowers,large_man_made_outdoor_things,False,0.868337,0.6,Q3
4261,poppy,snail,flowers,non_insect_invertebrates,False,0.769636,0.478261,Q3
4262,poppy,snake,flowers,reptiles,False,0.830409,0.5,Q3
4263,poppy,spider,flowers,non_insect_invertebrates,False,0.82315,0.478261,Q3
4264,poppy,squirrel,flowers,small_mammals,False,0.763057,0.52,Q3
4265,poppy,streetcar,flowers,vehicles_2,False,0.794363,0.636364,Q2
4266,poppy,sunflower,flowers,flowers,True,0.530735,0.083333,Q1
4267,poppy,sweet_pepper,flowers,fruit_and_vegetables,False,0.647243,0.818182,Q4
4268,poppy,table,flowers,household_furniture,False,0.82667,0.888889,Q2
4269,poppy,tank,flowers,vehicles_2,False,0.824731,0.636364,Q2
4270,poppy,telephone,flowers,household_electrical_devices,False,0.894138,0.619048,Q2
4271,poppy,television,flowers,household_electrical_devices,False,0.847798,0.636364,Q2
4272,poppy,tiger,flowers,large_carnivores,False,0.768697,0.4,Q3
4273,poppy,tractor,flowers,vehicles_2,False,0.805318,0.636364,Q2
4274,poppy,train,flowers,vehicles_1,False,0.775985,0.619048,Q2
4275,poppy,trout,flowers,fish,False,0.79604,0.789474,Q2
4276,poppy,tulip,flowers,flowers,True,0.281416,0.304348,Q1
4277,poppy,turtle,flowers,reptiles,False,0.815716,0.636364,Q2
4278,poppy,wardrobe,flowers,household_furniture,False,0.907459,0.619048,Q2
4279,poppy,whale,flowers,aquatic_mammals,False,0.877604,0.428571,Q3
4280,poppy,willow_tree,flowers,trees,False,0.762981,0.304348,Q3
4281,poppy,wolf,flowers,large_carnivores,False,0.840023,0.538462,Q3
4282,poppy,woman,flowers,people,False,0.812481,0.428571,Q3
4283,poppy,worm,flowers,non_insect_invertebrates,False,0.824687,0.428571,Q3
4284,porcupine,possum,medium_mammals,medium_mammals,True,0.301981,0.230769,Q1
4285,porcupine,rabbit,medium_mammals,small_mammals,False,0.32428,0.185185,Q1
4286,porcupine,raccoon,medium_mammals,medium_mammals,True,0.287082,0.826087,Q4
4287,porcupine,ray,medium_mammals,fish,False,0.567727,0.904762,Q4
4288,porcupine,road,medium_mammals,large_man_made_outdoor_things,False,0.734855,0.6,Q3
4289,porcupine,rocket,medium_mammals,vehicles_2,False,0.728647,0.636364,Q2
4290,porcupine,rose,medium_mammals,flowers,False,0.767966,0.5,Q3
4291,porcupine,sea,medium_mammals,large_natural_outdoor_scenes,False,0.72777,0.777778,Q2
4292,porcupine,seal,medium_mammals,aquatic_mammals,False,0.350623,0.185185,Q1
4293,porcupine,shark,medium_mammals,fish,False,0.714368,0.333333,Q3
4294,porcupine,shrew,medium_mammals,small_mammals,False,0.176528,0.5,Q1
4295,porcupine,skunk,medium_mammals,medium_mammals,True,0.402334,0.478261,Q1
4296,porcupine,skyscraper,medium_mammals,large_man_made_outdoor_things,False,0.73264,0.619048,Q2
4297,porcupine,snail,medium_mammals,non_insect_invertebrates,False,0.540766,0.416667,Q1
4298,porcupine,snake,medium_mammals,reptiles,False,0.646186,0.28,Q1
4299,porcupine,spider,medium_mammals,non_insect_invertebrates,False,0.648718,0.416667,Q1
4300,porcupine,squirrel,medium_mammals,small_mammals,False,0.301468,0.076923,Q1
4301,porcupine,streetcar,medium_mammals,vehicles_2,False,0.71167,0.652174,Q4
4302,porcupine,sunflower,medium_mammals,flowers,False,0.799209,0.52,Q3
4303,porcupine,sweet_pepper,medium_mammals,fruit_and_vegetables,False,0.812507,0.826087,Q2
4304,porcupine,table,medium_mammals,household_furniture,False,0.755794,0.894737,Q2
4305,porcupine,tank,medium_mammals,vehicles_2,False,0.634228,0.652174,Q4
4306,porcupine,telephone,medium_mammals,household_electrical_devices,False,0.818464,0.636364,Q2
4307,porcupine,television,medium_mammals,household_electrical_devices,False,0.747714,0.652174,Q2
4308,porcupine,tiger,medium_mammals,large_carnivores,False,0.557023,0.428571,Q1
4309,porcupine,tractor,medium_mammals,vehicles_2,False,0.726155,0.652174,Q2
4310,porcupine,train,medium_mammals,vehicles_1,False,0.651785,0.636364,Q4
4311,porcupine,trout,medium_mammals,fish,False,0.641872,0.8,Q4
4312,porcupine,tulip,medium_mammals,flowers,False,0.778877,0.5,Q3
4313,porcupine,turtle,medium_mammals,reptiles,False,0.500234,0.652174,Q4
4314,porcupine,wardrobe,medium_mammals,household_furniture,False,0.791392,0.636364,Q2
4315,porcupine,whale,medium_mammals,aquatic_mammals,False,0.704605,0.454545,Q1
4316,porcupine,willow_tree,medium_mammals,trees,False,0.576703,0.5,Q1
4317,porcupine,wolf,medium_mammals,large_carnivores,False,0.495063,0.185185,Q1
4318,porcupine,woman,medium_mammals,people,False,0.655022,0.454545,Q1
4319,porcupine,worm,medium_mammals,non_insect_invertebrates,False,0.713494,0.363636,Q3
4320,possum,rabbit,medium_mammals,small_mammals,False,0.306377,0.259259,Q1
4321,possum,raccoon,medium_mammals,medium_mammals,True,0.271187,0.826087,Q4
4322,possum,ray,medium_mammals,fish,False,0.610009,0.904762,Q4
4323,possum,road,medium_mammals,large_man_made_outdoor_things,False,0.790426,0.6,Q3
4324,possum,rocket,medium_mammals,vehicles_2,False,0.747731,0.636364,Q2
4325,possum,rose,medium_mammals,flowers,False,0.747662,0.5,Q3
4326,possum,sea,medium_mammals,large_natural_outdoor_scenes,False,0.775098,0.777778,Q2
4327,possum,seal,medium_mammals,aquatic_mammals,False,0.382132,0.259259,Q1
4328,possum,shark,medium_mammals,fish,False,0.670988,0.333333,Q1
4329,possum,shrew,medium_mammals,small_mammals,False,0.285698,0.5,Q1
4330,possum,skunk,medium_mammals,medium_mammals,True,0.454573,0.478261,Q1
4331,possum,skyscraper,medium_mammals,large_man_made_outdoor_things,False,0.765208,0.619048,Q2
4332,possum,snail,medium_mammals,non_insect_invertebrates,False,0.629987,0.416667,Q1
4333,possum,snake,medium_mammals,reptiles,False,0.615658,0.28,Q1
4334,possum,spider,medium_mammals,non_insect_invertebrates,False,0.648215,0.416667,Q1
4335,possum,squirrel,medium_mammals,small_mammals,False,0.317603,0.230769,Q1
4336,possum,streetcar,medium_mammals,vehicles_2,False,0.739812,0.652174,Q2
4337,possum,sunflower,medium_mammals,flowers,False,0.880996,0.52,Q3
4338,possum,sweet_pepper,medium_mammals,fruit_and_vegetables,False,0.795196,0.826087,Q2
4339,possum,table,medium_mammals,household_furniture,False,0.760817,0.894737,Q2
4340,possum,tank,medium_mammals,vehicles_2,False,0.680093,0.652174,Q4
4341,possum,telephone,medium_mammals,household_electrical_devices,False,0.77254,0.636364,Q2
4342,possum,television,medium_mammals,household_electrical_devices,False,0.773621,0.652174,Q2
4343,possum,tiger,medium_mammals,large_carnivores,False,0.526037,0.428571,Q1
4344,possum,tractor,medium_mammals,vehicles_2,False,0.756035,0.652174,Q2
4345,possum,train,medium_mammals,vehicles_1,False,0.677888,0.636364,Q4
4346,possum,trout,medium_mammals,fish,False,0.612436,0.8,Q4
4347,possum,tulip,medium_mammals,flowers,False,0.767184,0.5,Q3
4348,possum,turtle,medium_mammals,reptiles,False,0.589723,0.652174,Q4
4349,possum,wardrobe,medium_mammals,household_furniture,False,0.820138,0.636364,Q2
4350,possum,whale,medium_mammals,aquatic_mammals,False,0.706403,0.454545,Q1
4351,possum,willow_tree,medium_mammals,trees,False,0.672102,0.5,Q1
4352,possum,wolf,medium_mammals,large_carnivores,False,0.377178,0.259259,Q1
4353,possum,woman,medium_mammals,people,False,0.614226,0.454545,Q1
4354,possum,worm,medium_mammals,non_insect_invertebrates,False,0.72474,0.363636,Q3
4355,rabbit,raccoon,small_mammals,medium_mammals,False,0.403166,0.833333,Q4
4356,rabbit,ray,small_mammals,fish,False,0.568359,0.909091,Q4
4357,rabbit,road,small_mammals,large_man_made_outdoor_things,False,0.727538,0.619048,Q2
4358,rabbit,rocket,small_mammals,vehicles_2,False,0.697059,0.652174,Q4
4359,rabbit,rose,small_mammals,flowers,False,0.705866,0.52,Q1
4360,rabbit,sea,small_mammals,large_natural_outdoor_scenes,False,0.697814,0.789474,Q4
4361,rabbit,seal,small_mammals,aquatic_mammals,False,0.372186,0.214286,Q1
4362,rabbit,shark,small_mammals,fish,False,0.651526,0.357143,Q1
4363,rabbit,shrew,small_mammals,small_mammals,True,0.275242,0.52,Q1
4364,rabbit,skunk,small_mammals,medium_mammals,False,0.445327,0.5,Q1
4365,rabbit,skyscraper,small_mammals,large_man_made_outdoor_things,False,0.755204,0.636364,Q2
4366,rabbit,snail,small_mammals,non_insect_invertebrates,False,0.558847,0.44,Q1
4367,rabbit,snake,small_mammals,reptiles,False,0.639697,0.307692,Q1
4368,rabbit,spider,small_mammals,non_insect_invertebrates,False,0.54423,0.44,Q1
4369,rabbit,squirrel,small_mammals,small_mammals,True,0.20962,0.185185,Q1
4370,rabbit,streetcar,small_mammals,vehicles_2,False,0.685588,0.666667,Q4
4371,rabbit,sunflower,small_mammals,flowers,False,0.81693,0.538462,Q3
4372,rabbit,sweet_pepper,small_mammals,fruit_and_vegetables,False,0.745576,0.833333,Q2
4373,rabbit,table,small_mammals,household_furniture,False,0.720448,0.9,Q2
4374,rabbit,tank,small_mammals,vehicles_2,False,0.630498,0.666667,Q4
4375,rabbit,telephone,small_mammals,household_electrical_devices,False,0.758562,0.652174,Q2
4376,rabbit,television,small_mammals,household_electrical_devices,False,0.683148,0.666667,Q4
4377,rabbit,tiger,small_mammals,large_carnivores,False,0.481546,0.454545,Q1
4378,rabbit,tractor,small_mammals,vehicles_2,False,0.676095,0.666667,Q4
4379,rabbit,train,small_mammals,vehicles_1,False,0.631351,0.652174,Q4
4380,rabbit,trout,small_mammals,fish,False,0.58142,0.809524,Q4
4381,rabbit,tulip,small_mammals,flowers,False,0.704759,0.52,Q1
4382,rabbit,turtle,small_mammals,reptiles,False,0.521802,0.666667,Q4
4383,rabbit,wardrobe,small_mammals,household_furniture,False,0.693048,0.652174,Q4
4384,rabbit,whale,small_mammals,aquatic_mammals,False,0.656972,0.478261,Q1
4385,rabbit,willow_tree,small_mammals,trees,False,0.584495,0.52,Q1
4386,rabbit,wolf,small_mammals,large_carnivores,False,0.469979,0.214286,Q1
4387,rabbit,woman,small_mammals,people,False,0.609585,0.478261,Q1
4388,rabbit,worm,small_mammals,non_insect_invertebrates,False,0.701026,0.391304,Q1
4389,raccoon,ray,medium_mammals,fish,False,0.647461,0.578947,Q1
4390,raccoon,road,medium_mammals,large_man_made_outdoor_things,False,0.75122,0.764706,Q2
4391,raccoon,rocket,medium_mammals,vehicles_2,False,0.758176,0.789474,Q2
4392,raccoon,rose,medium_mammals,flowers,False,0.827453,0.809524,Q2
4393,raccoon,sea,medium_mammals,large_natural_outdoor_scenes,False,0.761247,0.733333,Q2
4394,raccoon,seal,medium_mammals,aquatic_mammals,False,0.399547,0.833333,Q4
4395,raccoon,shark,medium_mammals,fish,False,0.667312,0.833333,Q4
4396,raccoon,shrew,medium_mammals,small_mammals,False,0.324767,0.777778,Q4
4397,raccoon,skunk,medium_mammals,medium_mammals,True,0.366622,0.764706,Q4
4398,raccoon,skyscraper,medium_mammals,large_man_made_outdoor_things,False,0.744552,0.777778,Q2
4399,raccoon,snail,medium_mammals,non_insect_invertebrates,False,0.621565,0.809524,Q4
4400,raccoon,snake,medium_mammals,reptiles,False,0.644172,0.818182,Q4
4401,raccoon,spider,medium_mammals,non_insect_invertebrates,False,0.661911,0.809524,Q4
4402,raccoon,squirrel,medium_mammals,small_mammals,False,0.349734,0.826087,Q4
4403,raccoon,streetcar,medium_mammals,vehicles_2,False,0.734161,0.8,Q2
4404,raccoon,sunflower,medium_mammals,flowers,False,0.828361,0.818182,Q2
4405,raccoon,sweet_pepper,medium_mammals,fruit_and_vegetables,False,0.808617,0.7,Q2
4406,raccoon,table,medium_mammals,household_furniture,False,0.728929,0.764706,Q2
4407,raccoon,tank,medium_mammals,vehicles_2,False,0.667878,0.8,Q4
4408,raccoon,telephone,medium_mammals,household_electrical_devices,False,0.778666,0.789474,Q2
4409,raccoon,television,medium_mammals,household_electrical_devices,False,0.740272,0.8,Q2
4410,raccoon,tiger,medium_mammals,large_carnivores,False,0.412225,0.733333,Q4
4411,raccoon,tractor,medium_mammals,vehicles_2,False,0.746761,0.8,Q2
4412,raccoon,train,medium_mammals,vehicles_1,False,0.672439,0.789474,Q4
4413,raccoon,trout,medium_mammals,fish,False,0.634674,0.647059,Q4
4414,raccoon,tulip,medium_mammals,flowers,False,0.831034,0.809524,Q2
4415,raccoon,turtle,medium_mammals,reptiles,False,0.577553,0.8,Q4
4416,raccoon,wardrobe,medium_mammals,household_furniture,False,0.794371,0.789474,Q2
4417,raccoon,whale,medium_mammals,aquatic_mammals,False,0.685624,0.75,Q4
4418,raccoon,willow_tree,medium_mammals,trees,False,0.646853,0.809524,Q4
4419,raccoon,wolf,medium_mammals,large_carnivores,False,0.318035,0.833333,Q4
4420,raccoon,woman,medium_mammals,people,False,0.636242,0.75,Q4
4421,raccoon,worm,medium_mammals,non_insect_invertebrates,False,0.735437,0.789474,Q2
4422,ray,road,fish,large_man_made_outdoor_things,False,0.767488,0.866667,Q2
4423,ray,rocket,fish,vehicles_2,False,0.630876,0.882353,Q4
4424,ray,rose,fish,flowers,False,0.741454,0.894737,Q2
4425,ray,sea,fish,large_natural_outdoor_scenes,False,0.606238,0.846154,Q4
4426,ray,seal,fish,aquatic_mammals,False,0.426165,0.909091,Q4
4427,ray,shark,fish,fish,True,0.276176,0.909091,Q4
4428,ray,shrew,fish,small_mammals,False,0.455594,0.875,Q4
4429,ray,skunk,fish,medium_mammals,False,0.603656,0.866667,Q4
4430,ray,skyscraper,fish,large_man_made_outdoor_things,False,0.652642,0.875,Q4
4431,ray,snail,fish,non_insect_invertebrates,False,0.611578,0.894737,Q4
4432,ray,snake,fish,reptiles,False,0.65615,0.9,Q4
4433,ray,spider,fish,non_insect_invertebrates,False,0.619892,0.894737,Q4
4434,ray,squirrel,fish,small_mammals,False,0.579528,0.904762,Q4
4435,ray,streetcar,fish,vehicles_2,False,0.791005,0.888889,Q2
4436,ray,sunflower,fish,flowers,False,0.863008,0.9,Q2
4437,ray,sweet_pepper,fish,fruit_and_vegetables,False,0.764475,0.888889,Q2
4438,ray,table,fish,household_furniture,False,0.722453,0.714286,Q2
4439,ray,tank,fish,vehicles_2,False,0.648523,0.888889,Q4
4440,ray,telephone,fish,household_electrical_devices,False,0.778577,0.882353,Q2
4441,ray,television,fish,household_electrical_devices,False,0.740831,0.888889,Q2
4442,ray,tiger,fish,large_carnivores,False,0.678108,0.846154,Q4
4443,ray,tractor,fish,vehicles_2,False,0.782933,0.888889,Q2
4444,ray,train,fish,vehicles_1,False,0.731667,0.882353,Q2
4445,ray,trout,fish,fish,True,0.50056,0.866667,Q4
4446,ray,tulip,fish,flowers,False,0.771362,0.894737,Q2
4447,ray,turtle,fish,reptiles,False,0.300566,0.888889,Q4
4448,ray,wardrobe,fish,household_furniture,False,0.803971,0.882353,Q2
4449,ray,whale,fish,aquatic_mammals,False,0.50766,0.857143,Q4
4450,ray,willow_tree,fish,trees,False,0.656912,0.894737,Q4
4451,ray,wolf,fish,large_carnivores,False,0.673144,0.909091,Q4
4452,ray,woman,fish,people,False,0.687322,0.857143,Q4
4453,ray,worm,fish,non_insect_invertebrates,False,0.567418,0.882353,Q4
4454,road,rocket,large_man_made_outdoor_things,vehicles_2,False,0.654053,0.375,Q1
4455,road,rose,large_man_made_outdoor_things,flowers,False,0.834297,0.555556,Q3
4456,road,sea,large_man_made_outdoor_things,large_natural_outdoor_scenes,False,0.490429,0.666667,Q4
4457,road,seal,large_man_made_outdoor_things,aquatic_mammals,False,0.701341,0.619048,Q4
4458,road,shark,large_man_made_outdoor_things,fish,False,0.785466,0.619048,Q2
4459,road,shrew,large_man_made_outdoor_things,small_mammals,False,0.708409,0.555556,Q1
4460,road,skunk,large_man_made_outdoor_things,medium_mammals,False,0.707071,0.529412,Q1
4461,road,skyscraper,large_man_made_outdoor_things,large_man_made_outdoor_things,True,0.603467,0.333333,Q1
4462,road,snail,large_man_made_outdoor_things,non_insect_invertebrates,False,0.771048,0.555556,Q3
4463,road,snake,large_man_made_outdoor_things,reptiles,False,0.823088,0.578947,Q3
4464,road,spider,large_man_made_outdoor_things,non_insect_invertebrates,False,0.71367,0.555556,Q3
4465,road,squirrel,large_man_made_outdoor_things,small_mammals,False,0.719149,0.6,Q3
4466,road,streetcar,large_man_made_outdoor_things,vehicles_2,False,0.540982,0.411765,Q1
4467,road,sunflower,large_man_made_outdoor_things,flowers,False,0.823772,0.578947,Q3
4468,road,sweet_pepper,large_man_made_outdoor_things,fruit_and_vegetables,False,0.874777,0.764706,Q2
4469,road,table,large_man_made_outdoor_things,household_furniture,False,0.745247,0.846154,Q2
4470,road,tank,large_man_made_outdoor_things,vehicles_2,False,0.631369,0.411765,Q1
4471,road,telephone,large_man_made_outdoor_things,household_electrical_devices,False,0.886617,0.375,Q3
4472,road,television,large_man_made_outdoor_things,household_electrical_devices,False,0.750656,0.411765,Q3
4473,road,tiger,large_man_made_outdoor_things,large_carnivores,False,0.779692,0.466667,Q3
4474,road,tractor,large_man_made_outdoor_things,vehicles_2,False,0.685096,0.411765,Q1
4475,road,train,large_man_made_outdoor_things,vehicles_1,False,0.389269,0.375,Q1
4476,road,trout,large_man_made_outdoor_things,fish,False,0.827536,0.714286,Q2
4477,road,tulip,large_man_made_outdoor_things,flowers,False,0.83353,0.555556,Q3
4478,road,turtle,large_man_made_outdoor_things,reptiles,False,0.767771,0.411765,Q3
4479,road,wardrobe,large_man_made_outdoor_things,household_furniture,False,0.776588,0.375,Q3
4480,road,whale,large_man_made_outdoor_things,aquatic_mammals,False,0.773812,0.5,Q3
4481,road,willow_tree,large_man_made_outdoor_things,trees,False,0.407357,0.555556,Q1
4482,road,wolf,large_man_made_outdoor_things,large_carnivores,False,0.788652,0.619048,Q2
4483,road,woman,large_man_made_outdoor_things,people,False,0.724584,0.5,Q3
4484,road,worm,large_man_made_outdoor_things,non_insect_invertebrates,False,0.796214,0.5,Q3
4485,rocket,rose,vehicles_2,flowers,False,0.842046,0.6,Q3
4486,rocket,sea,vehicles_2,large_natural_outdoor_scenes,False,0.485241,0.714286,Q4
4487,rocket,seal,vehicles_2,aquatic_mammals,False,0.626309,0.652174,Q4
4488,rocket,shark,vehicles_2,fish,False,0.636004,0.652174,Q4
4489,rocket,shrew,vehicles_2,small_mammals,False,0.68357,0.6,Q1
4490,rocket,skunk,vehicles_2,medium_mammals,False,0.66842,0.578947,Q1
4491,rocket,skyscraper,vehicles_2,large_man_made_outdoor_things,False,0.433967,0.411765,Q1
4492,rocket,snail,vehicles_2,non_insect_invertebrates,False,0.693235,0.6,Q1
4493,rocket,snake,vehicles_2,reptiles,False,0.805303,0.619048,Q2
4494,rocket,spider,vehicles_2,non_insect_invertebrates,False,0.704943,0.6,Q1
4495,rocket,squirrel,vehicles_2,small_mammals,False,0.679624,0.636364,Q4
4496,rocket,streetcar,vehicles_2,vehicles_2,True,0.714953,0.2,Q3
4497,rocket,sunflower,vehicles_2,flowers,False,0.854409,0.619048,Q2
4498,rocket,sweet_pepper,vehicles_2,fruit_and_vegetables,False,0.888054,0.789474,Q2
4499,rocket,table,vehicles_2,household_furniture,False,0.750764,0.866667,Q2
4500,rocket,tank,vehicles_2,vehicles_2,True,0.457648,0.157895,Q1
4501,rocket,telephone,vehicles_2,household_electrical_devices,False,0.827797,0.333333,Q3
4502,rocket,television,vehicles_2,household_electrical_devices,False,0.705542,0.368421,Q1
4503,rocket,tiger,vehicles_2,large_carnivores,False,0.764538,0.529412,Q3
4504,rocket,tractor,vehicles_2,vehicles_2,True,0.628624,0.2,Q1
4505,rocket,train,vehicles_2,vehicles_1,False,0.598588,0.222222,Q1
4506,rocket,trout,vehicles_2,fish,False,0.718505,0.75,Q2
4507,rocket,tulip,vehicles_2,flowers,False,0.829283,0.6,Q3
4508,rocket,turtle,vehicles_2,reptiles,False,0.680766,0.473684,Q1
4509,rocket,wardrobe,vehicles_2,household_furniture,False,0.815141,0.333333,Q3
4510,rocket,whale,vehicles_2,aquatic_mammals,False,0.599717,0.555556,Q1
4511,rocket,willow_tree,vehicles_2,trees,False,0.549212,0.6,Q1
4512,rocket,wolf,vehicles_2,large_carnivores,False,0.734118,0.652174,Q2
4513,rocket,woman,vehicles_2,people,False,0.656119,0.555556,Q1
4514,rocket,worm,vehicles_2,non_insect_invertebrates,False,0.687298,0.555556,Q1
4515,rose,sea,flowers,large_natural_outdoor_scenes,False,0.79536,0.75,Q2
4516,rose,seal,flowers,aquatic_mammals,False,0.722632,0.52,Q3
4517,rose,shark,flowers,fish,False,0.791939,0.52,Q3
4518,rose,shrew,flowers,small_mammals,False,0.709577,0.454545,Q1
4519,rose,skunk,flowers,medium_mammals,False,0.786528,0.428571,Q3
4520,rose,skyscraper,flowers,large_man_made_outdoor_things,False,0.836066,0.578947,Q3
4521,rose,snail,flowers,non_insect_invertebrates,False,0.74336,0.454545,Q3
4522,rose,snake,flowers,reptiles,False,0.820435,0.478261,Q3
4523,rose,spider,flowers,non_insect_invertebrates,False,0.801401,0.454545,Q3
4524,rose,squirrel,flowers,small_mammals,False,0.711931,0.5,Q3
4525,rose,streetcar,flowers,vehicles_2,False,0.81645,0.619048,Q2
4526,rose,sunflower,flowers,flowers,True,0.73582,0.304348,Q3
4527,rose,sweet_pepper,flowers,fruit_and_vegetables,False,0.675287,0.809524,Q4
4528,rose,table,flowers,household_furniture,False,0.78387,0.882353,Q2
4529,rose,tank,flowers,vehicles_2,False,0.766359,0.619048,Q2
4530,rose,telephone,flowers,household_electrical_devices,False,0.856681,0.6,Q3
4531,rose,television,flowers,household_electrical_devices,False,0.837105,0.619048,Q2
4532,rose,tiger,flowers,large_carnivores,False,0.743624,0.368421,Q3
4533,rose,tractor,flowers,vehicles_2,False,0.838864,0.619048,Q2
4534,rose,train,flowers,vehicles_1,False,0.788458,0.6,Q3
4535,rose,trout,flowers,fish,False,0.779793,0.777778,Q2
4536,rose,tulip,flowers,flowers,True,0.306229,0.272727,Q1
4537,rose,turtle,flowers,reptiles,False,0.78503,0.619048,Q2
4538,rose,wardrobe,flowers,household_furniture,False,0.92523,0.6,Q3
4539,rose,whale,flowers,aquatic_mammals,False,0.831812,0.4,Q3
4540,rose,willow_tree,flowers,trees,False,0.729052,0.181818,Q3
4541,rose,wolf,flowers,large_carnivores,False,0.795497,0.52,Q3
4542,rose,woman,flowers,people,False,0.7619,0.4,Q3
4543,rose,worm,flowers,non_insect_invertebrates,False,0.798656,0.4,Q3
4544,sea,seal,large_natural_outdoor_scenes,aquatic_mammals,False,0.543817,0.789474,Q4
4545,sea,shark,large_natural_outdoor_scenes,fish,False,0.596089,0.789474,Q4
